# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 99066
# jobid: 17209783
# start_time: 1694923057
# start_time_asci: Sat Sep 16 21:57:37 2023
# end_time: 1694923077
# end_time_asci: Sat Sep 16 21:57:57 2023
# nprocs: 32
# run time: 20.0427
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 144 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5668 bytes (compressed), ver=4
# LUSTRE module: 1203 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10511 bytes (compressed), ver=1
# HEATMAP module: 6809 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/spwalto/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec3
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7   read        2       425165824       400000000      7.4882      7.7335
 X_POSIX       7   read        3       825165824       400000000      7.7336      7.9667
 X_POSIX       7   read        4      1225165824       400000000      7.9668      8.2042
 X_POSIX       7   read        5      1625165824       400000000      8.2042      8.4476
 X_POSIX       7   read        6      2025165824       400000000      8.4477      8.6780
 X_POSIX       7   read        7      2425165824       400000000      8.6780      8.9051
 X_POSIX       7   read        8      2825165824       800000000      8.9052      9.3585
 X_POSIX       7   read        9      3625165824       200000000      9.3586      9.4770

# DXT, file_id: 6713185938115530105, file_name: /pscratch/spwalto/haccTest/darshan-Part00000008-of-00000032.data
# DXT, rank: 8, hostname: ec7
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       8  write        0        25165824       400000000      4.1454      4.5545
 X_POSIX       8  write        1       425165824       400000000      4.5546      4.9695
 X_POSIX       8  write        2       825165824       400000000      4.9696      5.4064
 X_POSIX       8  write        3      1225165824       400000000      5.4065      5.9539
 X_POSIX       8  write        4      1625165824       400000000      5.9540      6.4158
 X_POSIX       8  write        5      2025165824       400000000      6.4159      6.9408
 X_POSIX       8  write        6      2425165824       400000000      6.9410      8.5317
 X_POSIX       8  write        7      2825165824       800000000      8.5318     14.3116
 X_POSIX       8  write        8      3625165824       200000000     14.3117     14.8957
 X_POSIX       8  write        9               0        25165824     14.8958     14.9534
 X_POSIX       8   read        0               0        25165824     14.9574     14.9728
 X_POSIX       8   read        1        25165824       400000000     14.9745     15.2384
 X_POSIX       8   read        2       425165824       400000000     15.2385     15.4941
 X_POSIX       8   read        3       825165824       400000000     15.4942     15.7460
 X_POSIX       8   read        4      1225165824       400000000     15.7461     15.9978
 X_POSIX       8   read        5      1625165824       400000000     15.9978     16.2579
 X_POSIX       8   read        6      2025165824       400000000     16.2581     16.5205
 X_POSIX       8   read        7      2425165824       400000000     16.5206     16.7771
 X_POSIX       8   read        8      2825165824       800000000     16.7772     17.2900
 X_POSIX       8   read        9      3625165824       200000000     17.2900     17.4208

# DXT, file_id: 4160190120989571242, file_name: /pscratch/spwalto/haccTest/darshan-Part00000009-of-00000032.data
# DXT, rank: 9, hostname: ec7
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       9  write        0        25165824       400000000      3.1841      3.5865
 X_POSIX       9  write        1       425165824       400000000      3.5866      3.9766
 X_POSIX       9  write        2       825165824       400000000      3.9767      4.4406
 X_POSIX       9  write        3      1225165824       400000000      4.4407      4.9108
 X_POSIX       9  write        4      1625165824       400000000      4.9109      5.3562
 X_POSIX       9  write        5      2025165824       400000000      5.3563      5.8027
 X_POSIX       9  write        6      2425165824       400000000      5.8028      6.2659
 X_POSIX       9  write        7      2825165824       800000000      6.2660      7.1967
 X_POSIX       9  write        8      3625165824       200000000      7.1968      7.4080
 X_POSIX       9  write        9               0        25165824      7.4081      7.4363
 X_POSIX       9   read        0               0        25165824      7.4396      7.4521
 X_POSIX       9   read        1        25165824       400000000      7.4538      7.6912
 X_POSIX       9   read        2       425165824       400000000      7.6914      7.9250
 X_POSIX       9   read        3       825165824       400000000      7.9251      8.1537
 X_POSIX       9   read        4      1225165824       400000000      8.1537      8.3840
 X_POSIX       9   read        5      1625165824       400000000      8.3841      8.6248
 X_POSIX       9   read        6      2025165824       400000000      8.6249      8.8581
 X_POSIX       9   read        7      2425165824       400000000      8.8582      9.0884
 X_POSIX       9   read        8      2825165824       800000000      9.0885      9.5497
 X_POSIX       9   read        9      3625165824       200000000      9.5497      9.6668

# DXT, file_id: 9655269172325643443, file_name: /pscratch/spwalto/haccTest/darshan-Part00000010-of-00000032.data
# DXT, rank: 10, hostname: ec8
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      10  write        0        25165824       400000000      3.2164      3.6512
 X_POSIX      10  write        1       425165824       400000000      3.6513      4.0727
 X_POSIX      10  write        2       825165824       400000000      4.0728      4.5478
 X_POSIX      10  write        3      1225165824       400000000      4.5478      5.0197
 X_POSIX      10  write        4      1625165824       400000000      5.0197      5.5007
 X_POSIX      10  write        5      2025165824       400000000      5.5007      5.9649
 X_POSIX      10  write        6      2425165824       400000000      5.9651      6.4337
 X_POSIX      10  write        7      2825165824       800000000      6.4338      8.1719
 X_POSIX      10  write        8      3625165824       200000000      8.1719      9.4002
 X_POSIX      10  write        9               0        25165824      9.4004      9.5399
 X_POSIX      10   read        0               0        25165824      9.5435      9.5587
 X_POSIX      10   read        1        25165824       400000000      9.5609      9.8273
 X_POSIX      10   read        2       425165824       400000000      9.8274     10.0751
 X_POSIX      10   read        3       825165824       400000000     10.0751     10.3205
 X_POSIX      10   read        4      1225165824       400000000     10.3206     10.5636
 X_POSIX      10   read        5      1625165824       400000000     10.5637     10.8222
 X_POSIX      10   read        6      2025165824       400000000     10.8223     11.0678
 X_POSIX      10   read        7      2425165824       400000000     11.0679     11.3126
 X_POSIX      10   read        8      2825165824       800000000     11.3128     11.8012
 X_POSIX      10   read        9      3625165824       200000000     11.8013     11.9227

# DXT, file_id: 5944192875413058633, file_name: /pscratch/spwalto/haccTest/darshan-Part00000011-of-00000032.data
# DXT, rank: 11, hostname: ec8
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        0        25165824       400000000      3.2554      3.6862
 X_POSIX      11  write        1       425165824       400000000      3.6864      4.1129
 X_POSIX      11  write        2       825165824       400000000      4.1130      4.5602
 X_POSIX      11  write        3      1225165824       400000000      4.5604      5.0341
 X_POSIX      11  write        4      1625165824       400000000      5.0342      5.4854
 X_POSIX      11  write        5      2025165824       400000000      5.4855      5.9413
 X_POSIX      11  write        6      2425165824       400000000      5.9415      6.3957
 X_POSIX      11  write        7      2825165824       800000000      6.3958      7.3286
 X_POSIX      11  write        8      3625165824       200000000      7.3287      7.5497
 X_POSIX      11  write        9               0        25165824      7.5499      7.5768
 X_POSIX      11   read        0               0        25165824      7.5803      7.5933
 X_POSIX      11   read        1        25165824       400000000      7.5952      7.8381
 X_POSIX      11   read        2       425165824       400000000      7.8382      8.0829
 X_POSIX      11   read        3       825165824       400000000      8.0829      8.3148
 X_POSIX      11   read        4      1225165824       400000000      8.3149      8.5430
 X_POSIX      11   read        5      1625165824       400000000      8.5430      8.7774
 X_POSIX      11   read        6      2025165824       400000000      8.7775      9.0187
 X_POSIX      11   read        7      2425165824       400000000      9.0187      9.2591
 X_POSIX      11   read        8      2825165824       800000000      9.2591      9.7462
 X_POSIX      11   read        9      3625165824       200000000      9.7462      9.8707

# DXT, file_id: 8217146196684432982, file_name: /pscratch/spwalto/haccTest/darshan-Part00000012-of-00000032.data
# DXT, rank: 12, hostname: ec9
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      12  write        0        25165824       400000000      2.8471      3.2418
 X_POSIX      12  write        1       425165824       400000000      3.2419      3.6663
 X_POSIX      12  write        2       825165824       400000000      3.6663      4.1101
 X_POSIX      12  write        3      1225165824       400000000      4.1102      4.5669
 X_POSIX      12  write        4      1625165824       400000000      4.5670      5.0139
 X_POSIX      12  write        5      2025165824       400000000      5.0140      5.4690
 X_POSIX      12  write        6      2425165824       400000000      5.4691      5.9285
 X_POSIX      12  write        7      2825165824       800000000      5.9286      6.8693
 X_POSIX      12  write        8      3625165824       200000000      6.8694      7.1215
 X_POSIX      12  write        9               0        25165824      7.1216      7.1488
 X_POSIX      12   read        0               0        25165824      7.9329      7.9498
 X_POSIX      12   read        1        25165824       400000000      7.9515      8.2328
 X_POSIX      12   read        2       425165824       400000000      8.2329      8.5032
 X_POSIX      12   read        3       825165824       400000000      8.5032      8.7699
 X_POSIX      12   read        4      1225165824       400000000      8.7700      9.0375
 X_POSIX      12   read        5      1625165824       400000000      9.0376      9.3189
 X_POSIX      12   read        6      2025165824       400000000      9.3190      9.5853
 X_POSIX      12   read        7      2425165824       400000000      9.5854      9.8330
 X_POSIX      12   read        8      2825165824       800000000      9.8331     10.2946
 X_POSIX      12   read        9      3625165824       200000000     10.2946     10.4140

# DXT, file_id: 5937040747949820936, file_name: /pscratch/spwalto/haccTest/darshan-Part00000013-of-00000032.data
# DXT, rank: 13, hostname: ec9
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      13  write        0        25165824       400000000      3.2240      3.6528
 X_POSIX      13  write        1       425165824       400000000      3.6529      4.0696
 X_POSIX      13  write        2       825165824       400000000      4.0697      4.5107
 X_POSIX      13  write        3      1225165824       400000000      4.5108      4.9671
 X_POSIX      13  write        4      1625165824       400000000      4.9672      5.4158
 X_POSIX      13  write        5      2025165824       400000000      5.4159      5.8616
 X_POSIX      13  write        6      2425165824       400000000      5.8617      6.3276
 X_POSIX      13  write        7      2825165824       800000000      6.3277      7.2704
 X_POSIX      13  write        8      3625165824       200000000      7.2705      7.4856
 X_POSIX      13  write        9               0        25165824      7.4857      7.5123
 X_POSIX      13   read        0               0        25165824      7.5160      7.5284
 X_POSIX      13   read        1        25165824       400000000      7.5299      7.7681
